datetime,open,high,low,close,volume
2025-10-14 13:44:00+00:00,6599.5,6600.25,6594.75,6599.75,9686
2025-10-14 13:45:00+00:00,6599.5,6606.5,6593.25,6605.5,12063
2025-10-14 13:46:00+00:00,6605.25,6607.75,6603.25,6605.5,9008
2025-10-14 13:47:00+00:00,6605.75,6611.5,6603.25,6610.5,10190
2025-10-14 13:48:00+00:00,6610.5,6613.25,6609.5,6610.5,7422
2025-10-14 13:49:00+00:00,6610.5,6614.25,6607.0,6607.0,6618
2025-10-14 13:50:00+00:00,6607.0,6611.5,6606.0,6606.25,6876
2025-10-14 13:51:00+00:00,6606.25,6609.25,6603.0,6607.5,6907
2025-10-14 13:52:00+00:00,6607.5,6615.75,6606.25,6613.5,7308
2025-10-14 13:53:00+00:00,6613.75,6621.0,6613.0,6620.0,7675
2025-10-14 13:54:00+00:00,6620.0,6623.25,6619.0,6622.25,5494
2025-10-14 13:55:00+00:00,6622.25,6628.0,6622.0,6627.0,6682
2025-10-14 13:56:00+00:00,6627.25,6629.75,6626.5,6627.75,4682
2025-10-14 13:57:00+00:00,6628.0,6632.0,6626.75,6626.75,5233
2025-10-14 13:58:00+00:00,6626.75,6628.5,6623.25,6628.25,5231
2025-10-14 13:59:00+00:00,6628.0,6631.5,6627.25,6630.5,4884
2025-10-14 14:00:00+00:00,6630.25,6630.75,6627.5,6628.75,5645
2025-10-14 14:01:00+00:00,6628.75,6634.25,6627.0,6629.0,6663
2025-10-14 14:02:00+00:00,6629.25,6633.25,6627.75,6631.75,4019
2025-10-14 14:03:00+00:00,6631.75,6631.75,6628.25,6630.25,4934
2025-10-14 14:04:00+00:00,6630.25,6639.75,6630.25,6638.0,7085
2025-10-14 14:05:00+00:00,6638.0,6641.5,6635.0,6635.5,6415
2025-10-14 14:06:00+00:00,6635.5,6639.5,6635.0,6638.0,4232
2025-10-14 14:07:00+00:00,6638.25,6640.75,6637.5,6638.5,4234
2025-10-14 14:08:00+00:00,6638.75,6639.5,6637.0,6639.0,4125
2025-10-14 14:09:00+00:00,6638.75,6640.0,6632.75,6634.25,6556
2025-10-14 14:10:00+00:00,6634.5,6638.5,6634.5,6637.0,5013
2025-10-14 14:11:00+00:00,6637.0,6639.75,6635.75,6637.0,3827
2025-10-14 14:12:00+00:00,6636.5,6640.5,6635.75,6640.25,4045
2025-10-14 14:13:00+00:00,6640.25,6646.5,6640.0,6643.0,6593
2025-10-14 14:14:00+00:00,6642.75,6645.5,6642.5,6645.0,3815
2025-10-14 14:15:00+00:00,6645.0,6646.25,6640.25,6641.5,7246
2025-10-14 14:16:00+00:00,6641.5,6648.0,6641.25,6647.0,5639
2025-10-14 14:17:00+00:00,6647.25,6649.0,6646.25,6646.75,4729
2025-10-14 14:18:00+00:00,6646.75,6648.5,6645.75,6646.75,4059
2025-10-14 14:19:00+00:00,6646.75,6648.75,6646.25,6647.75,7883
2025-10-14 14:20:00+00:00,6648.0,6653.25,6646.5,6649.5,8263
2025-10-14 14:21:00+00:00,6649.75,6654.0,6649.5,6651.25,4875
2025-10-14 14:22:00+00:00,6651.0,6651.75,6648.25,6648.5,4526
2025-10-14 14:23:00+00:00,6648.5,6653.75,6647.25,6653.25,4248
2025-10-14 14:24:00+00:00,6653.0,6656.25,6653.0,6654.5,6682
2025-10-14 14:25:00+00:00,6654.75,6658.0,6654.75,6657.0,4625
2025-10-14 14:26:00+00:00,6657.0,6659.0,6654.25,6659.0,4014
2025-10-14 14:27:00+00:00,6658.75,6661.75,6658.75,6660.75,5214
2025-10-14 14:28:00+00:00,6661.0,6661.5,6658.0,6659.25,5021
2025-10-14 14:29:00+00:00,6659.5,6661.25,6658.0,6660.5,2735
2025-10-14 14:30:00+00:00,6660.25,6661.5,6656.75,6657.0,5942
2025-10-14 14:31:00+00:00,6657.0,6658.75,6653.0,6653.5,7619
2025-10-14 14:32:00+00:00,6654.0,6658.0,6654.0,6656.5,4323
2025-10-14 14:33:00+00:00,6656.75,6657.5,6654.5,6656.75,4012
2025-10-14 14:34:00+00:00,6656.75,6657.75,6656.0,6657.25,3123
2025-10-14 14:35:00+00:00,6657.25,6661.5,6657.0,6658.0,4721
2025-10-14 14:36:00+00:00,6658.25,6665.0,6658.25,6663.0,5614
2025-10-14 14:37:00+00:00,6662.75,6663.75,6660.0,6660.0,3047
2025-10-14 14:38:00+00:00,6660.0,6664.0,6659.75,6661.75,2989
2025-10-14 14:39:00+00:00,6661.75,6664.25,6661.5,6662.75,2947
2025-10-14 14:40:00+00:00,6662.75,6664.0,6660.75,6663.0,2955
2025-10-14 14:41:00+00:00,6662.75,6665.0,6661.75,6664.25,2457
2025-10-14 14:42:00+00:00,6664.0,6665.75,6662.0,6664.0,3553
2025-10-14 14:43:00+00:00,6663.75,6664.0,6661.75,6662.5,4098
2025-10-14 14:44:00+00:00,6662.75,6664.5,6660.5,6660.75,2726
2025-10-14 14:45:00+00:00,6660.75,6664.25,6660.5,6664.0,3299
2025-10-14 14:46:00+00:00,6664.25,6666.25,6662.75,6664.5,3262
2025-10-14 14:47:00+00:00,6664.75,6664.75,6658.0,6658.0,4218
2025-10-14 14:48:00+00:00,6658.25,6661.25,6658.0,6661.25,5332
2025-10-14 14:49:00+00:00,6661.25,6663.5,6659.25,6663.5,4260
2025-10-14 14:50:00+00:00,6663.75,6664.75,6661.0,6661.75,3955
2025-10-14 14:51:00+00:00,6662.0,6663.0,6657.75,6658.0,3897
2025-10-14 14:52:00+00:00,6658.0,6659.25,6654.75,6655.0,5176
2025-10-14 14:53:00+00:00,6655.0,6657.5,6654.25,6657.5,3829
2025-10-14 14:54:00+00:00,6657.5,6663.0,6657.5,6661.25,5930
2025-10-14 14:55:00+00:00,6661.25,6662.5,6656.75,6656.75,4579
2025-10-14 14:56:00+00:00,6656.75,6660.25,6654.5,6659.5,4010
2025-10-14 14:57:00+00:00,6659.75,6661.25,6659.0,6660.0,3229
2025-10-14 14:58:00+00:00,6660.25,6661.75,6659.0,6661.25,2703
2025-10-14 14:59:00+00:00,6661.5,6662.0,6659.0,6660.25,2382
2025-10-14 15:00:00+00:00,6660.25,6663.75,6660.25,6663.0,4200
2025-10-14 15:01:00+00:00,6663.0,6665.25,6662.25,6664.75,3858
2025-10-14 15:02:00+00:00,6665.0,6666.25,6664.0,6664.5,2226
2025-10-14 15:03:00+00:00,6664.75,6669.5,6663.75,6668.25,5045
2025-10-14 15:04:00+00:00,6668.5,6670.0,6668.0,6669.5,3589
2025-10-14 15:05:00+00:00,6669.5,6674.25,6669.25,6673.25,5676
2025-10-14 15:06:00+00:00,6673.25,6673.25,6670.25,6671.5,4179
2025-10-14 15:07:00+00:00,6671.75,6673.25,6669.5,6670.75,2827
2025-10-14 15:08:00+00:00,6671.0,6671.5,6667.25,6667.5,3287
2025-10-14 15:09:00+00:00,6667.75,6669.0,6664.25,6665.0,4603
2025-10-14 15:10:00+00:00,6665.0,6667.25,6664.75,6666.5,3553
2025-10-14 15:11:00+00:00,6666.75,6668.25,6665.5,6665.75,2412
2025-10-14 15:12:00+00:00,6665.75,6667.0,6664.75,6666.25,2697
2025-10-14 15:13:00+00:00,6666.25,6666.5,6661.5,6662.5,3531
2025-10-14 15:14:00+00:00,6662.75,6665.0,6662.5,6664.25,2611
2025-10-14 15:15:00+00:00,6664.25,6664.5,6661.75,6664.5,2485
2025-10-14 15:16:00+00:00,6664.5,6664.75,6661.5,6662.5,3047
2025-10-14 15:17:00+00:00,6662.5,6664.25,6661.25,6664.25,2513
2025-10-14 15:18:00+00:00,6664.25,6665.75,6663.5,6664.5,2258
2025-10-14 15:19:00+00:00,6664.5,6664.5,6657.75,6659.5,4235
2025-10-14 15:20:00+00:00,6660.0,6664.5,6658.75,6664.0,3131
2025-10-14 15:21:00+00:00,6664.25,6665.25,6661.5,6664.5,2466
2025-10-14 15:22:00+00:00,6664.75,6666.25,6663.5,6665.5,2136
2025-10-14 15:23:00+00:00,6665.5,6665.75,6662.5,6664.5,1819
2025-10-14 15:24:00+00:00,6664.5,6667.5,6664.25,6667.5,2129
2025-10-14 15:25:00+00:00,6667.5,6667.75,6665.25,6666.5,1804
2025-10-14 15:26:00+00:00,6666.5,6666.75,6661.0,6661.25,3332
2025-10-14 15:27:00+00:00,6661.25,6662.5,6660.25,6661.75,3349
2025-10-14 15:28:00+00:00,6661.5,6661.75,6658.75,6659.0,2527
2025-10-14 15:29:00+00:00,6658.75,6660.5,6658.25,6659.5,3745
2025-10-14 15:30:00+00:00,6659.75,6664.5,6659.25,6662.25,4891
2025-10-14 15:31:00+00:00,6662.25,6664.0,6660.75,6661.75,2507
2025-10-14 15:32:00+00:00,6662.0,6662.75,6660.0,6661.75,1516
2025-10-14 15:33:00+00:00,6662.0,6665.25,6661.25,6665.0,3004
2025-10-14 15:34:00+00:00,6665.0,6666.0,6664.0,6664.75,2416
2025-10-14 15:35:00+00:00,6665.0,6669.25,6663.75,6669.0,2909
2025-10-14 15:36:00+00:00,6668.75,6675.25,6668.75,6674.25,4847
2025-10-14 15:37:00+00:00,6674.25,6675.75,6672.75,6674.5,5525
2025-10-14 15:38:00+00:00,6674.5,6675.0,6665.0,6671.25,7169
2025-10-14 15:39:00+00:00,6671.25,6671.5,6662.0,6664.75,11674
2025-10-14 15:40:00+00:00,6664.75,6667.75,6661.5,6664.25,7285
2025-10-14 15:41:00+00:00,6664.25,6671.25,6663.5,6669.5,4670
2025-10-14 15:42:00+00:00,6669.5,6670.75,6666.0,6667.25,4864
2025-10-14 15:43:00+00:00,6667.0,6674.25,6666.0,6673.75,4803
2025-10-14 15:44:00+00:00,6673.75,6678.5,6672.25,6676.0,5269
2025-10-14 15:45:00+00:00,6676.0,6680.0,6676.0,6679.75,4358
2025-10-14 15:46:00+00:00,6679.5,6682.25,6677.75,6681.25,3384
2025-10-14 15:47:00+00:00,6681.25,6683.5,6680.25,6681.75,3422
2025-10-14 15:48:00+00:00,6682.0,6682.5,6679.25,6681.0,2470
2025-10-14 15:49:00+00:00,6681.0,6684.75,6680.75,6684.5,2580
2025-10-14 15:50:00+00:00,6684.5,6687.75,6683.75,6687.75,3545
2025-10-14 15:51:00+00:00,6688.0,6690.25,6686.5,6690.0,4460
2025-10-14 15:52:00+00:00,6690.25,6690.75,6688.75,6690.25,3816
2025-10-14 15:53:00+00:00,6690.5,6694.25,6690.0,6692.25,4795
2025-10-14 15:54:00+00:00,6692.5,6692.75,6690.25,6690.75,3322
2025-10-14 15:55:00+00:00,6690.75,6690.75,6688.0,6688.75,3751
2025-10-14 15:56:00+00:00,6689.0,6691.25,6688.5,6689.0,2393
2025-10-14 15:57:00+00:00,6689.25,6691.0,6687.75,6689.5,2926
2025-10-14 15:58:00+00:00,6689.75,6690.0,6686.25,6686.75,2534
2025-10-14 15:59:00+00:00,6686.75,6687.5,6685.0,6687.5,3146
2025-10-14 16:00:00+00:00,6687.5,6689.75,6687.25,6687.25,3355
2025-10-14 16:01:00+00:00,6687.5,6687.5,6685.0,6686.5,3133
2025-10-14 16:02:00+00:00,6686.5,6686.5,6684.25,6684.5,2607
2025-10-14 16:03:00+00:00,6684.75,6687.0,6684.75,6686.5,3167
2025-10-14 16:04:00+00:00,6686.5,6686.5,6682.0,6684.25,3343
2025-10-14 16:05:00+00:00,6684.25,6685.5,6684.25,6685.25,1723
2025-10-14 16:06:00+00:00,6685.25,6685.25,6681.0,6682.75,3684
2025-10-14 16:07:00+00:00,6682.75,6682.75,6678.25,6680.0,4251
2025-10-14 16:08:00+00:00,6680.25,6680.25,6677.75,6678.25,1784
2025-10-14 16:09:00+00:00,6678.5,6679.0,6677.75,6678.5,1849
2025-10-14 16:10:00+00:00,6678.5,6681.75,6678.5,6679.75,3077
2025-10-14 16:11:00+00:00,6679.75,6685.0,6679.5,6684.75,2691
2025-10-14 16:12:00+00:00,6685.0,6685.0,6683.0,6683.75,2316
2025-10-14 16:13:00+00:00,6683.75,6684.0,6680.25,6683.0,2699
2025-10-14 16:14:00+00:00,6683.25,6684.75,6682.5,6684.0,1749
2025-10-14 16:15:00+00:00,6684.25,6687.5,6683.25,6686.25,3012
2025-10-14 16:16:00+00:00,6686.25,6686.25,6684.0,6685.75,1762
2025-10-14 16:17:00+00:00,6685.5,6687.5,6684.0,6686.5,1747
2025-10-14 16:18:00+00:00,6686.75,6690.5,6686.0,6689.5,4672
2025-10-14 16:19:00+00:00,6689.25,6692.5,6688.5,6691.25,3232
2025-10-14 16:20:00+00:00,6691.25,6700.75,6691.0,6700.25,8143
2025-10-14 16:21:00+00:00,6700.25,6703.25,6699.25,6701.75,6550
2025-10-14 16:22:00+00:00,6702.0,6703.25,6697.0,6697.25,5982
2025-10-14 16:23:00+00:00,6697.25,6698.25,6694.25,6697.5,5852
2025-10-14 16:24:00+00:00,6697.75,6699.5,6696.25,6696.25,3318
2025-10-14 16:25:00+00:00,6696.25,6697.5,6695.0,6697.25,3123
2025-10-14 16:26:00+00:00,6697.25,6699.25,6697.0,6698.25,2192
2025-10-14 16:27:00+00:00,6698.0,6699.5,6697.75,6698.0,1666
2025-10-14 16:28:00+00:00,6698.0,6701.75,6697.0,6701.5,2393
2025-10-14 16:29:00+00:00,6701.25,6701.25,6699.25,6700.0,2857
2025-10-14 16:30:00+00:00,6700.0,6703.5,6700.0,6700.25,4360
2025-10-14 16:31:00+00:00,6700.5,6701.5,6699.25,6700.5,3381
2025-10-14 16:32:00+00:00,6700.5,6703.25,6700.25,6702.75,2150
2025-10-14 16:33:00+00:00,6702.5,6703.5,6701.0,6702.25,2726
2025-10-14 16:34:00+00:00,6702.25,6705.75,6702.0,6704.0,4661
2025-10-14 16:35:00+00:00,6704.0,6705.25,6702.5,6704.0,2253
2025-10-14 16:36:00+00:00,6704.25,6705.0,6704.0,6704.5,1741
2025-10-14 16:37:00+00:00,6704.5,6708.5,6704.5,6707.25,4175
2025-10-14 16:38:00+00:00,6707.5,6708.0,6704.75,6705.25,2694
2025-10-14 16:39:00+00:00,6705.25,6705.25,6702.25,6704.5,2950
2025-10-14 16:40:00+00:00,6704.5,6708.75,6704.5,6708.75,2584
2025-10-14 16:41:00+00:00,6708.75,6710.5,6706.75,6708.25,2971
2025-10-14 16:42:00+00:00,6708.25,6709.0,6707.75,6708.25,1909
2025-10-14 16:43:00+00:00,6708.0,6710.25,6707.5,6710.0,2318
2025-10-14 16:44:00+00:00,6709.75,6711.0,6709.25,6709.75,2998
2025-10-14 16:45:00+00:00,6709.75,6713.5,6709.75,6713.0,5428
2025-10-14 16:46:00+00:00,6713.0,6713.0,6711.0,6711.75,2818
2025-10-14 16:47:00+00:00,6712.0,6716.75,6712.0,6715.75,6417
2025-10-14 16:48:00+00:00,6716.0,6717.25,6715.0,6716.25,4260
2025-10-14 16:49:00+00:00,6716.25,6716.5,6714.25,6714.75,2294
2025-10-14 16:50:00+00:00,6714.5,6715.5,6713.0,6714.0,4616
2025-10-14 16:51:00+00:00,6714.25,6719.5,6714.0,6718.75,7224
2025-10-14 16:52:00+00:00,6719.0,6720.25,6716.0,6717.75,4399
2025-10-14 16:53:00+00:00,6717.75,6719.0,6716.75,6716.75,3068
2025-10-14 16:54:00+00:00,6717.0,6718.5,6714.75,6715.25,3287
2025-10-14 16:55:00+00:00,6715.0,6715.25,6712.5,6713.5,4336
2025-10-14 16:56:00+00:00,6713.5,6713.75,6708.0,6708.5,6137
2025-10-14 16:57:00+00:00,6708.5,6710.75,6707.25,6710.0,5502
2025-10-14 16:58:00+00:00,6710.25,6710.5,6707.75,6708.25,4566
2025-10-14 16:59:00+00:00,6708.25,6709.75,6707.25,6707.5,3407
2025-10-14 17:00:00+00:00,6707.5,6708.0,6703.5,6704.75,5773
2025-10-14 17:01:00+00:00,6704.5,6705.5,6700.0,6700.75,5359
2025-10-14 17:02:00+00:00,6700.75,6706.25,6700.5,6705.0,4454
2025-10-14 17:03:00+00:00,6705.25,6706.75,6703.75,6705.5,3372
2025-10-14 17:04:00+00:00,6705.75,6709.75,6705.25,6708.75,2306
2025-10-14 17:05:00+00:00,6708.75,6711.5,6708.75,6710.75,4173
2025-10-14 17:06:00+00:00,6710.75,6712.5,6710.5,6712.5,2263
2025-10-14 17:07:00+00:00,6712.25,6713.75,6710.5,6710.5,2489
2025-10-14 17:08:00+00:00,6710.5,6712.75,6709.75,6711.75,2171
2025-10-14 17:09:00+00:00,6711.75,6712.25,6711.0,6712.0,1664
2025-10-14 17:10:00+00:00,6712.0,6714.75,6711.5,6713.0,2258
2025-10-14 17:11:00+00:00,6713.25,6714.75,6712.0,6714.25,1696
2025-10-14 17:12:00+00:00,6714.25,6716.75,6714.25,6715.0,2913
2025-10-14 17:13:00+00:00,6715.25,6716.5,6714.5,6715.5,2093
2025-10-14 17:14:00+00:00,6715.75,6715.75,6712.5,6713.0,2609
2025-10-14 17:15:00+00:00,6713.0,6715.25,6712.25,6714.5,2382
2025-10-14 17:16:00+00:00,6714.5,6715.25,6712.25,6714.0,2180
2025-10-14 17:17:00+00:00,6714.5,6715.0,6712.5,6714.0,1650
2025-10-14 17:18:00+00:00,6713.75,6715.0,6713.5,6714.75,1603
2025-10-14 17:19:00+00:00,6715.0,6715.0,6709.5,6710.75,2944
2025-10-14 17:20:00+00:00,6711.0,6713.25,6711.0,6712.5,2579
2025-10-14 17:21:00+00:00,6712.25,6716.75,6711.75,6716.0,2401
2025-10-14 17:22:00+00:00,6716.25,6716.5,6713.25,6713.5,1697
2025-10-14 17:23:00+00:00,6713.5,6715.25,6713.25,6715.25,1641
2025-10-14 17:24:00+00:00,6715.0,6716.5,6714.25,6716.0,1214
2025-10-14 17:25:00+00:00,6716.0,6719.75,6716.0,6719.25,2898
2025-10-14 17:26:00+00:00,6719.5,6719.5,6715.5,6716.75,2906
2025-10-14 17:27:00+00:00,6716.75,6717.5,6715.5,6716.25,2377
2025-10-14 17:28:00+00:00,6716.25,6720.0,6716.0,6718.25,2677
2025-10-14 17:29:00+00:00,6718.0,6718.0,6716.0,6717.5,2181
2025-10-14 17:30:00+00:00,6717.5,6719.25,6717.0,6718.75,3379
2025-10-14 17:31:00+00:00,6718.5,6718.75,6716.5,6716.5,3008
2025-10-14 17:32:00+00:00,6716.5,6716.75,6714.5,6715.0,3647
2025-10-14 17:33:00+00:00,6715.0,6715.0,6712.5,6713.0,3992
2025-10-14 17:34:00+00:00,6713.0,6714.0,6709.25,6710.75,4149
2025-10-14 17:35:00+00:00,6710.75,6711.0,6708.5,6709.5,3592
2025-10-14 17:36:00+00:00,6709.5,6711.75,6708.0,6710.5,2925
2025-10-14 17:37:00+00:00,6710.5,6710.5,6708.25,6709.25,2886
2025-10-14 17:38:00+00:00,6709.25,6711.0,6708.75,6710.0,2272
2025-10-14 17:39:00+00:00,6710.0,6711.0,6708.0,6710.5,2653
2025-10-14 17:40:00+00:00,6710.5,6715.5,6710.25,6713.5,5249
2025-10-14 17:41:00+00:00,6713.5,6714.5,6713.0,6714.5,2068
2025-10-14 17:42:00+00:00,6714.25,6714.5,6713.25,6714.0,1506
2025-10-14 17:43:00+00:00,6714.0,6717.25,6713.5,6717.25,2239
2025-10-14 17:44:00+00:00,6717.0,6717.5,6716.0,6717.5,1962
2025-10-14 17:45:00+00:00,6717.25,6718.75,6715.0,6716.5,3032
2025-10-14 17:46:00+00:00,6716.5,6717.75,6715.25,6717.5,2468
2025-10-14 17:47:00+00:00,6717.75,6719.75,6716.25,6719.75,2165
2025-10-14 17:48:00+00:00,6719.5,6720.5,6718.25,6719.0,2777
2025-10-14 17:49:00+00:00,6719.25,6719.75,6718.5,6719.0,1879
2025-10-14 17:50:00+00:00,6718.75,6722.5,6718.75,6721.75,2839
2025-10-14 17:51:00+00:00,6722.0,6722.25,6719.75,6720.0,2152
2025-10-14 17:52:00+00:00,6719.75,6720.0,6718.0,6718.5,2666
2025-10-14 17:53:00+00:00,6718.75,6719.0,6715.75,6717.0,2391
2025-10-14 17:54:00+00:00,6716.75,6718.75,6716.25,6717.5,2038
2025-10-14 17:55:00+00:00,6717.5,6718.0,6716.0,6716.25,1605
2025-10-14 17:56:00+00:00,6716.0,6718.0,6716.0,6716.75,1567
2025-10-14 17:57:00+00:00,6716.75,6717.75,6716.25,6716.75,1711
2025-10-14 17:58:00+00:00,6716.75,6717.25,6714.0,6714.25,1640
2025-10-14 17:59:00+00:00,6714.0,6715.75,6714.0,6715.25,2221
2025-10-14 18:00:00+00:00,6715.5,6716.25,6714.25,6715.25,2598
2025-10-14 18:01:00+00:00,6715.25,6717.0,6715.0,6717.0,1789
2025-10-14 18:02:00+00:00,6717.0,6717.0,6714.0,6715.0,2335
2025-10-14 18:03:00+00:00,6714.75,6715.25,6711.25,6711.5,2917
2025-10-14 18:04:00+00:00,6711.75,6713.75,6711.25,6713.0,2020
2025-10-14 18:05:00+00:00,6713.0,6713.25,6710.5,6712.0,2359
2025-10-14 18:06:00+00:00,6712.25,6713.5,6711.25,6711.75,1983
2025-10-14 18:07:00+00:00,6712.0,6713.25,6711.5,6712.25,1580
2025-10-14 18:08:00+00:00,6712.5,6712.5,6710.25,6711.25,1785
2025-10-14 18:09:00+00:00,6711.25,6712.5,6710.75,6712.25,2291
2025-10-14 18:10:00+00:00,6712.25,6714.25,6711.5,6712.5,2776
2025-10-14 18:11:00+00:00,6712.25,6714.75,6712.0,6713.75,1673
2025-10-14 18:12:00+00:00,6714.0,6717.25,6714.0,6716.25,2012
2025-10-14 18:13:00+00:00,6716.25,6717.75,6715.0,6715.5,3610
2025-10-14 18:14:00+00:00,6715.25,6716.0,6713.75,6714.5,2281
2025-10-14 18:15:00+00:00,6714.5,6715.75,6713.75,6714.25,2049
2025-10-14 18:16:00+00:00,6714.25,6715.0,6713.0,6714.75,2353
2025-10-14 18:17:00+00:00,6714.75,6715.5,6713.25,6715.25,1580
2025-10-14 18:18:00+00:00,6715.0,6717.0,6715.0,6715.5,1787
2025-10-14 18:19:00+00:00,6715.25,6715.75,6714.25,6714.25,1450
2025-10-14 18:20:00+00:00,6714.5,6715.0,6711.75,6713.75,2451
2025-10-14 18:21:00+00:00,6713.5,6713.5,6709.75,6710.25,2633
2025-10-14 18:22:00+00:00,6710.5,6712.5,6710.25,6712.0,2166
2025-10-14 18:23:00+00:00,6711.75,6713.25,6711.25,6712.75,2171
2025-10-14 18:24:00+00:00,6712.5,6713.25,6711.75,6712.75,1397
2025-10-14 18:25:00+00:00,6712.75,6713.25,6709.75,6711.5,2982
2025-10-14 18:26:00+00:00,6711.25,6712.25,6710.5,6711.75,2035
2025-10-14 18:27:00+00:00,6711.75,6714.75,6711.75,6714.5,1935
2025-10-14 18:28:00+00:00,6714.5,6717.25,6714.25,6717.0,1633
2025-10-14 18:29:00+00:00,6717.0,6717.25,6714.75,6715.0,2699
2025-10-14 18:30:00+00:00,6715.0,6717.25,6715.0,6716.5,3201
2025-10-14 18:31:00+00:00,6716.5,6717.5,6715.5,6715.75,3797
2025-10-14 18:32:00+00:00,6715.75,6716.5,6713.75,6714.5,2224
2025-10-14 18:33:00+00:00,6714.5,6715.75,6714.25,6714.5,1570
2025-10-14 18:34:00+00:00,6714.25,6715.75,6713.75,6714.0,1945
2025-10-14 18:35:00+00:00,6714.0,6715.0,6713.25,6713.75,1271
2025-10-14 18:36:00+00:00,6713.75,6714.0,6712.5,6713.5,1987
2025-10-14 18:37:00+00:00,6713.5,6713.5,6712.0,6712.0,1661
2025-10-14 18:38:00+00:00,6711.75,6712.5,6708.75,6710.5,2781
2025-10-14 18:39:00+00:00,6710.75,6711.5,6709.25,6709.25,2580
2025-10-14 18:40:00+00:00,6709.25,6710.75,6708.5,6709.75,2989
2025-10-14 18:41:00+00:00,6709.5,6710.75,6709.0,6710.0,2791
2025-10-14 18:42:00+00:00,6710.0,6711.0,6708.25,6708.5,3280
2025-10-14 18:43:00+00:00,6708.75,6710.75,6708.5,6710.5,1926
2025-10-14 18:44:00+00:00,6710.5,6711.75,6710.25,6711.25,1556
2025-10-14 18:45:00+00:00,6711.0,6711.25,6710.0,6711.25,2442
2025-10-14 18:46:00+00:00,6711.0,6713.0,6710.75,6711.75,2282
2025-10-14 18:47:00+00:00,6712.0,6712.5,6710.5,6711.75,2133
2025-10-14 18:48:00+00:00,6711.75,6714.0,6711.5,6714.0,1980
2025-10-14 18:49:00+00:00,6714.0,6714.0,6712.5,6713.75,2110
2025-10-14 18:50:00+00:00,6713.75,6716.0,6713.5,6714.0,3105
2025-10-14 18:51:00+00:00,6714.0,6715.75,6713.75,6715.5,1971
2025-10-14 18:52:00+00:00,6715.75,6716.0,6712.25,6712.25,1894
2025-10-14 18:53:00+00:00,6712.5,6714.25,6712.5,6713.25,1758
2025-10-14 18:54:00+00:00,6713.0,6715.0,6713.0,6714.75,1232
2025-10-14 18:55:00+00:00,6714.75,6715.25,6713.5,6714.25,2033
2025-10-14 18:56:00+00:00,6714.25,6714.25,6711.25,6712.25,2156
2025-10-14 18:57:00+00:00,6712.0,6713.0,6712.0,6712.25,1720
2025-10-14 18:58:00+00:00,6712.25,6712.5,6711.25,6711.5,1809
2025-10-14 18:59:00+00:00,6711.75,6713.5,6711.25,6713.0,1620
2025-10-14 19:00:00+00:00,6713.0,6716.75,6713.0,6716.75,3628
2025-10-14 19:01:00+00:00,6716.5,6716.5,6714.5,6715.25,2444
2025-10-14 19:02:00+00:00,6715.5,6716.75,6715.25,6716.75,2083
2025-10-14 19:03:00+00:00,6716.75,6717.5,6716.25,6716.25,1816
2025-10-14 19:04:00+00:00,6716.5,6716.5,6714.25,6714.5,2238
2025-10-14 19:05:00+00:00,6714.5,6716.5,6714.5,6716.5,2178
2025-10-14 19:06:00+00:00,6716.5,6717.0,6715.5,6716.5,1315
2025-10-14 19:07:00+00:00,6716.5,6717.0,6715.25,6715.75,1762
2025-10-14 19:08:00+00:00,6715.5,6715.5,6712.5,6712.75,2507
2025-10-14 19:09:00+00:00,6712.75,6713.75,6712.25,6712.75,2209
2025-10-14 19:10:00+00:00,6712.75,6715.0,6712.75,6714.75,1858
2025-10-14 19:11:00+00:00,6714.75,6715.25,6713.75,6715.0,1278
2025-10-14 19:12:00+00:00,6715.0,6715.25,6714.0,6714.0,1648
2025-10-14 19:13:00+00:00,6713.75,6714.0,6710.25,6710.25,2073
2025-10-14 19:14:00+00:00,6710.25,6712.25,6710.25,6711.75,2361
2025-10-14 19:15:00+00:00,6711.5,6712.5,6711.25,6712.25,1724
2025-10-14 19:16:00+00:00,6712.25,6712.75,6711.5,6711.75,1479
2025-10-14 19:17:00+00:00,6711.75,6714.0,6711.75,6714.0,1439
2025-10-14 19:18:00+00:00,6713.75,6715.0,6713.5,6714.5,1993
2025-10-14 19:19:00+00:00,6714.5,6714.5,6712.25,6712.5,2463
2025-10-14 19:20:00+00:00,6712.75,6714.0,6712.5,6714.0,1950
2025-10-14 19:21:00+00:00,6714.0,6714.75,6713.5,6714.25,1813
2025-10-14 19:22:00+00:00,6714.25,6715.5,6713.75,6715.0,1445
2025-10-14 19:23:00+00:00,6715.0,6716.5,6715.0,6715.5,2312
2025-10-14 19:24:00+00:00,6715.5,6715.75,6715.0,6715.25,1133
2025-10-14 19:25:00+00:00,6715.25,6717.0,6715.25,6716.75,2818
2025-10-14 19:26:00+00:00,6716.5,6716.5,6715.25,6715.25,1440
2025-10-14 19:27:00+00:00,6715.25,6715.5,6712.5,6713.0,3256
2025-10-14 19:28:00+00:00,6712.75,6713.75,6711.25,6712.25,2887
2025-10-14 19:29:00+00:00,6712.0,6712.75,6711.25,6711.5,2698
2025-10-14 19:30:00+00:00,6711.5,6711.75,6710.5,6710.5,3387
2025-10-14 19:31:00+00:00,6710.5,6711.5,6708.25,6708.75,4865
2025-10-14 19:32:00+00:00,6708.5,6709.5,6707.75,6709.0,3339
